Domestic exports
Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2021-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Ontario,"The world",N/A,371,628,Weight in kilograms
2012-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,"The world",N/A,2532137,729183,Weight in kilograms
2013-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,"The world",N/A,1604549,279218,Weight in kilograms
2017-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,"The world",N/A,848870792,1511006605,Weight in kilograms
2014-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,6015153,14734739,Weight in kilograms
2014-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,778748,1555513,Weight in kilograms
2020-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Saskatchewan,"The world",N/A,29243631,15806513,Weight in kilograms
2012-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,2700532558,4339352960,Weight in kilograms
2012-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,832980,1408223,Weight in kilograms
2014-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Saskatchewan,"The world",N/A,6158,13412,Weight in kilograms
2016-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Saskatchewan,"The world",N/A,125350,187515,Weight in kilograms
2012-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Alberta,"The world",N/A,1863383006,2994178524,Weight in kilograms
2015-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Alberta,"The world",N/A,168105,99207,Weight in kilograms
2021-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Alberta,"The world",N/A,115580,140781,Weight in kilograms
2012-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,902965,1550704,Weight in kilograms
2014-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",British Columbia,"The world",N/A,25494275,47868483,Weight in kilograms
2015-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",British Columbia,"The world",N/A,19236002,35736025,Weight in kilograms
2015-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,23560,42704,Weight in kilograms
2020-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,211744,401914,Weight in kilograms
2021-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,105463,156776,Weight in kilograms
2019-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",British Columbia,"The world",N/A,1257,934,Weight in kilograms
2016-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",British Columbia,"The world",N/A,16,12,Weight in kilograms
2020-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Quebec,"The world",N/A,6768004,12773701,Weight in kilograms
2018-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Quebec,"The world",N/A,52307,98722,Weight in kilograms
2020-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Quebec,"The world",N/A,77640,147370,Weight in kilograms
2015-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Quebec,"The world",N/A,748,441,Weight in kilograms
2014-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Quebec,"The world",N/A,7868,17233,Weight in kilograms
2018-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Quebec,"The world",N/A,6394,14973,Weight in kilograms
2018-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Quebec,"The world",N/A,8,1,Weight in kilograms
2021-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Ontario,"The world",N/A,46715,15625,Weight in kilograms
2018-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Ontario,"The world",N/A,10378921,18403357,Weight in kilograms
2019-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Ontario,"The world",N/A,9582880,18747662,Weight in kilograms
2015-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Ontario,"The world",N/A,10873,19712,Weight in kilograms
2018-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Ontario,"The world",N/A,9,2,Weight in kilograms
2020-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Ontario,"The world",N/A,4506,8407,Weight in kilograms
2021-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,"The world",N/A,4609278,1541874,Weight in kilograms
2014-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,"The world",N/A,791850172,1486794749,Weight in kilograms
2021-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,"The world",N/A,633378723,859189799,Weight in kilograms
2017-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,4392738,9326882,Weight in kilograms
2012-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,28152,20361,Weight in kilograms
2015-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,70223,41441,Weight in kilograms
2020-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,18995,12461,Weight in kilograms
2012-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,292954,503107,Weight in kilograms
2015-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,2399650,4302382,Weight in kilograms
2014-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Saskatchewan,"The world",N/A,5966802,2408590,Weight in kilograms
2016-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Saskatchewan,"The world",N/A,10475662,2305419,Weight in kilograms
2014-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,2512709355,4717916585,Weight in kilograms
2011-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Saskatchewan,"The world",N/A,521409,80047,Weight in kilograms
2021-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Saskatchewan,"The world",N/A,243156,296172,Weight in kilograms
2013-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Saskatchewan,"The world",N/A,3640255,15732139,Weight in kilograms
2018-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Saskatchewan,"The world",N/A,2334274,5467350,Weight in kilograms
2019-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Saskatchewan,"The world",N/A,746513,1579481,Weight in kilograms
2021-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Saskatchewan,"The world",N/A,142108,240096,Weight in kilograms
2015-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Alberta,"The world",N/A,5587114,1578806,Weight in kilograms
2012-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,574760,971687,Weight in kilograms
2015-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,2037663,3693641,Weight in kilograms
2018-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,10391865,19612517,Weight in kilograms
2019-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Alberta,"The world",N/A,55329,41084,Weight in kilograms
2013-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Alberta,"The world",N/A,2861619,12367098,Weight in kilograms
2017-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Alberta,"The world",N/A,2912766,6228382,Weight in kilograms
2020-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",British Columbia,"The world",N/A,18458204,34837339,Weight in kilograms
2017-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",British Columbia,"The world",N/A,4015,2122,Weight in kilograms
2013-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",British Columbia,"The world",N/A,37442,161812,Weight in kilograms
2017-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Quebec,"The world",N/A,9023696,16062328,Weight in kilograms
2021-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Quebec,"The world",N/A,4707546,6385873,Weight in kilograms
2021-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Quebec,"The world",N/A,272,459,Weight in kilograms
2017-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Ontario,"The world",N/A,32078,14214,Weight in kilograms
2019-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Ontario,"The world",N/A,104200,196556,Weight in kilograms
2017-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Ontario,"The world",N/A,2142,1133,Weight in kilograms
2019-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Ontario,"The world",N/A,474,352,Weight in kilograms
2015-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Ontario,"The world",N/A,23,45,Weight in kilograms
2016-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Ontario,"The world",N/A,32280,63070,Weight in kilograms
2015-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,"The world",N/A,694962217,1291078205,Weight in kilograms
2019-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,"The world",N/A,619970359,1212891608,Weight in kilograms
2013-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,6907,8092,Weight in kilograms
2021-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,62728,76405,Weight in kilograms
2013-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Manitoba,"The world",N/A,1101859,4761911,Weight in kilograms
2016-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Manitoba,"The world",N/A,35938,53762,Weight in kilograms
2017-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,3556620354,6330853738,Weight in kilograms
2015-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,3108755,5635182,Weight in kilograms
2017-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,18404807,39078017,Weight in kilograms
2018-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,19102897,36052816,Weight in kilograms
2012-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Saskatchewan,"The world",N/A,351243,731853,Weight in kilograms
2012-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Alberta,"The world",N/A,7804705,2247536,Weight in kilograms
2013-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Alberta,"The world",N/A,4167155,725144,Weight in kilograms
2014-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Alberta,"The world",N/A,4145765,1673501,Weight in kilograms
2018-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Alberta,"The world",N/A,1718287747,3046778720,Weight in kilograms
2017-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,10356452,21989351,Weight in kilograms
2020-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Alberta,"The world",N/A,34998,22961,Weight in kilograms
2015-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Alberta,"The world",N/A,4392,8445,Weight in kilograms
2015-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,5744515,10299456,Weight in kilograms
2013-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",British Columbia,"The world",N/A,54525,9490,Weight in kilograms
2014-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,193669,474395,Weight in kilograms
2016-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,7111,19984,Weight in kilograms
2011-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",British Columbia,"The world",N/A,2658,409,Weight in kilograms
2015-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",British Columbia,"The world",N/A,1944,1148,Weight in kilograms
2021-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",British Columbia,"The world",N/A,1272,1549,Weight in kilograms
2016-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",British Columbia,"The world",N/A,821,1229,Weight in kilograms
2012-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,5774,9914,Weight in kilograms
2013-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,3252,6101,Weight in kilograms
2016-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Quebec,"The world",N/A,24221,5330,Weight in kilograms
2017-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Quebec,"The world",N/A,28069,12436,Weight in kilograms
2019-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Quebec,"The world",N/A,70609,13594,Weight in kilograms
2021-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Quebec,"The world",N/A,38667,57484,Weight in kilograms
2016-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Quebec,"The world",N/A,6,4,Weight in kilograms
2017-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Quebec,"The world",N/A,1875,991,Weight in kilograms
2019-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Quebec,"The world",N/A,268,200,Weight in kilograms
2019-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Ontario,"The world",N/A,124912,24056,Weight in kilograms
2014-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Ontario,"The world",N/A,14786632,27763729,Weight in kilograms
2016-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Ontario,"The world",N/A,3556,9993,Weight in kilograms
2018-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Ontario,"The world",N/A,62769,118464,Weight in kilograms
2015-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Ontario,"The world",N/A,897,530,Weight in kilograms
2017-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Ontario,"The world",N/A,15006,32093,Weight in kilograms
2014-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,"The world",N/A,1880364,759037,Weight in kilograms
2017-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,"The world",N/A,2640553,1170060,Weight in kilograms
2016-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,"The world",N/A,834597363,1567382084,Weight in kilograms
2021-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,5202887,7734134,Weight in kilograms
2014-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,1941,4227,Weight in kilograms
2017-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Manitoba,"The world",N/A,176250,93160,Weight in kilograms
2012-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Manitoba,"The world",N/A,78630,163835,Weight in kilograms
2016-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,2825290,5520687,Weight in kilograms
2019-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Manitoba,"The world",N/A,193824,410097,Weight in kilograms
2020-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Manitoba,"The world",N/A,444432,828941,Weight in kilograms
2013-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,2036000118,3253935778,Weight in kilograms
2015-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,2538165755,4715321821,Weight in kilograms
2011-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,1153535,2249074,Weight in kilograms
2020-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,40491121,76859910,Weight in kilograms
2015-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Saskatchewan,"The world",N/A,256468,151354,Weight in kilograms
2015-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,8764087,15713314,Weight in kilograms
2016-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,9854341,19255628,Weight in kilograms
2019-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Alberta,"The world",N/A,1118279874,2187769519,Weight in kilograms
2021-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Alberta,"The world",N/A,1167043086,1583115259,Weight in kilograms
2021-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,9586671,14250663,Weight in kilograms
2012-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Alberta,"The world",N/A,242361,504982,Weight in kilograms
2019-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Alberta,"The world",N/A,349612,739717,Weight in kilograms
2021-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",Alberta,"The world",N/A,67549,114125,Weight in kilograms
2015-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",British Columbia,"The world",N/A,64601,18252,Weight in kilograms
2020-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",British Columbia,"The world",N/A,152921,82651,Weight in kilograms
2012-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",British Columbia,"The world",N/A,11914877,19145426,Weight in kilograms
2016-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",British Columbia,"The world",N/A,19070101,35813828,Weight in kilograms
2012-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,3677,6214,Weight in kilograms
2014-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",British Columbia,"The world",N/A,24590,53848,Weight in kilograms
2016-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",British Columbia,"The world",N/A,64556,126145,Weight in kilograms
2021-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, w/n broken, o/t for sowing",British Columbia,"The world",N/A,745,1254,Weight in kilograms
1992-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Ontario,"The world",N/A,89182,144000,Weight in kilograms
2005-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,"The world",N/A,2268418,568637,Weight in kilograms
2005-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,1905537,5396572,Weight in kilograms
2008-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Manitoba,"The world",N/A,463059,904297,Weight in kilograms
2002-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Manitoba,"The world",N/A,50617,102514,Weight in kilograms
1989-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Manitoba,"The world",N/A,185381,417747,Weight in kilograms
1992-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Manitoba,"The world",N/A,288374,329846,Weight in kilograms
1988-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Manitoba,"The world",N/A,97110949,278377934,Weight in kilograms
2005-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,443281001,1363730959,Weight in kilograms
2010-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Saskatchewan,"The world",N/A,1650776672,3639350832,Weight in kilograms
2003-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,1456748,4391692,Weight in kilograms
2005-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,2881009,8159184,Weight in kilograms
2009-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,5592886,11546517,Weight in kilograms
2005-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Saskatchewan,"The world",N/A,19776055,71691409,Weight in kilograms
2008-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Saskatchewan,"The world",N/A,833888,1628484,Weight in kilograms
2002-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,80359,162747,Weight in kilograms
2006-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,554477,1176263,Weight in kilograms
2007-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Saskatchewan,"The world",N/A,611939,1103752,Weight in kilograms
1999-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Saskatchewan,"The world",N/A,3666338,5720108,Weight in kilograms
2000-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Saskatchewan,"The world",N/A,1405258,878608,Weight in kilograms
2001-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Saskatchewan,"The world",N/A,25421,64019,Weight in kilograms
1990-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,273472686,873095674,Weight in kilograms
1991-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,246990515,866100015,Weight in kilograms
1993-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Saskatchewan,"The world",N/A,234828582,766528689,Weight in kilograms
2007-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Alberta,"The world",N/A,3429016,2018344,Weight in kilograms
2004-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Alberta,"The world",N/A,435225513,1099536275,Weight in kilograms
2006-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Alberta,"The world",N/A,648882504,2052054335,Weight in kilograms
2009-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Alberta,"The world",N/A,1211776132,2679561938,Weight in kilograms
2002-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,399486,857194,Weight in kilograms
2003-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,973473,2934754,Weight in kilograms
2009-01-01,"1205.90.10 - Rape or colza seeds, o/t low erucic acid, w/n broken, for sowing",Alberta,"The world",N/A,129181,16049,Weight in kilograms
2005-01-01,"1205.90.90 - Rape or colza seeds, o/t low erucic acid, whether or not broken, nes",Alberta,"The world",N/A,833121,2145973,Weight in kilograms
1990-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Alberta,"The world",N/A,51975,136341,Weight in kilograms
1995-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Alberta,"The world",N/A,1503117,384527,Weight in kilograms
1999-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Alberta,"The world",N/A,4782334,1867828,Weight in kilograms
2001-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Alberta,"The world",N/A,12985656,1903747,Weight in kilograms
1990-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Alberta,"The world",N/A,241039113,769547423,Weight in kilograms
